unit_index,layer,channel,description
1439,visual_transformer_resblocks_11,671,Text
1440,visual_transformer_resblocks_11,672,Circular objects
1441,visual_transformer_resblocks_11,673,Black and white colored objects
1442,visual_transformer_resblocks_11,674,The bottoms of vehicles
1443,visual_transformer_resblocks_11,675,Diagonal lines
1444,visual_transformer_resblocks_11,676,Animals and instruments
1445,visual_transformer_resblocks_11,677,The ground
1446,visual_transformer_resblocks_11,678,Vehicles
1447,visual_transformer_resblocks_11,679,Blue objects
1448,visual_transformer_resblocks_11,680,Black and white colored objects
1449,visual_transformer_resblocks_11,681,Green colored objects
1450,visual_transformer_resblocks_11,682,The ground
1451,visual_transformer_resblocks_11,683,Rounded edges in pictures
1452,visual_transformer_resblocks_11,684,Stripes
1453,visual_transformer_resblocks_11,685,Numbers and letters
1454,visual_transformer_resblocks_11,686,Circular objects
1455,visual_transformer_resblocks_11,687,"The sky, balls, and circular objects"
1456,visual_transformer_resblocks_11,688,Circular objects
1457,visual_transformer_resblocks_11,689,Rounded edges in pictures
1458,visual_transformer_resblocks_11,690,Numbers and letters
1459,visual_transformer_resblocks_11,691,Red and white objects
1460,visual_transformer_resblocks_11,692,Round objects
1461,visual_transformer_resblocks_11,693,Circular objects
1462,visual_transformer_resblocks_11,694,Red and white objects
1463,visual_transformer_resblocks_11,695,Regions with straight features
1464,visual_transformer_resblocks_11,696,Similar color patterns
1465,visual_transformer_resblocks_11,697,Sign boards with text in it
1466,visual_transformer_resblocks_11,698,Words
1467,visual_transformer_resblocks_11,699,Numbers and letters
1468,visual_transformer_resblocks_11,700,Black and white colored objects
1469,visual_transformer_resblocks_11,701,Blue colored objects
1470,visual_transformer_resblocks_11,702,Red and white colored objects
1471,visual_transformer_resblocks_11,703,White colored objects
1472,visual_transformer_resblocks_11,704,Round objects
1473,visual_transformer_resblocks_11,705,Circular objects
1474,visual_transformer_resblocks_11,706,Green colored objects
1475,visual_transformer_resblocks_11,707,Black and white colored objects
1476,visual_transformer_resblocks_11,708,Blue and red objects
1477,visual_transformer_resblocks_11,709,Rounded objects
1478,visual_transformer_resblocks_11,710,Pink colored objects
1479,visual_transformer_resblocks_11,711,The sky
1480,visual_transformer_resblocks_11,712,People in the sky
1481,visual_transformer_resblocks_11,713,Black and white objects
1482,visual_transformer_resblocks_11,714,Dog faces
1483,visual_transformer_resblocks_11,715,Flags
1484,visual_transformer_resblocks_11,716,Faces of human beings
1485,visual_transformer_resblocks_11,717,Vertical lines
1486,visual_transformer_resblocks_11,718,Red objects
1487,visual_transformer_resblocks_11,719,"People, structure, grass, animal"
1488,visual_transformer_resblocks_11,720,Dogs
1489,visual_transformer_resblocks_11,721,Black and white colored objects
1490,visual_transformer_resblocks_11,722,Musical instruments
1491,visual_transformer_resblocks_11,723,Circular objects
1492,visual_transformer_resblocks_11,724,Flags
1493,visual_transformer_resblocks_11,725,Circular objects
1494,visual_transformer_resblocks_11,726,Signs
1495,visual_transformer_resblocks_11,727,Numbers and letters
1496,visual_transformer_resblocks_11,728,Living things
1497,visual_transformer_resblocks_11,729,Red and white objects
1498,visual_transformer_resblocks_11,730,The ground
1499,visual_transformer_resblocks_11,731,Black and white colored objects
1500,visual_transformer_resblocks_11,732,Bodies of water
1501,visual_transformer_resblocks_11,733,Round objects
1502,visual_transformer_resblocks_11,734,Circular objects
1503,visual_transformer_resblocks_11,735,Arches
1504,visual_transformer_resblocks_11,736,Logo
1505,visual_transformer_resblocks_11,737,Black and white colored objects
1506,visual_transformer_resblocks_11,738,"Vehicles, signs and electronics"
1507,visual_transformer_resblocks_11,739,Objects in the sky
1508,visual_transformer_resblocks_11,740,"Sign, logo, text"
1509,visual_transformer_resblocks_11,741,Green colored objects
1510,visual_transformer_resblocks_11,742,Brown colored objects
1511,visual_transformer_resblocks_11,743,Dogs and vehicles
1512,visual_transformer_resblocks_11,744,Arches
1513,visual_transformer_resblocks_11,745,Red and white colored objects
1514,visual_transformer_resblocks_11,746,Words
1515,visual_transformer_resblocks_11,747,Green colored objects
1516,visual_transformer_resblocks_11,748,Blue objects
1517,visual_transformer_resblocks_11,749,Words
1518,visual_transformer_resblocks_11,750,Black and white objects
1519,visual_transformer_resblocks_11,751,Electronics
1520,visual_transformer_resblocks_11,752,People
1521,visual_transformer_resblocks_11,753,Red and white objects
1522,visual_transformer_resblocks_11,754,The ground
1523,visual_transformer_resblocks_11,755,Black and white objects
1524,visual_transformer_resblocks_11,756,Circular objects
1525,visual_transformer_resblocks_11,757,Green colored objects
1526,visual_transformer_resblocks_11,758,Circular objects
1527,visual_transformer_resblocks_11,759,Vehicles
1528,visual_transformer_resblocks_11,760,Blue objects
1529,visual_transformer_resblocks_11,761,Dogs
1530,visual_transformer_resblocks_11,762,Circular objects
1531,visual_transformer_resblocks_11,763,Brown colored objects
1532,visual_transformer_resblocks_11,764,Circular objects
1533,visual_transformer_resblocks_11,765,Brown colored objects
1534,visual_transformer_resblocks_11,766,Yellow objects
1535,visual_transformer_resblocks_11,767,Green colored object with stripes
1536,visual_transformer_resblocks_3,0,Numbers and letters
1537,visual_transformer_resblocks_3,1,Faces of human beings
1538,visual_transformer_resblocks_3,2,The left side of the object
1539,visual_transformer_resblocks_3,3,Faces
1540,visual_transformer_resblocks_3,4,Sharks
1541,visual_transformer_resblocks_3,5,Circular shaped objects
1542,visual_transformer_resblocks_3,6,Black and white colored objects
1543,visual_transformer_resblocks_3,7,The ground
1544,visual_transformer_resblocks_3,8,Words and letters
1545,visual_transformer_resblocks_3,9,Faces of human beings
1546,visual_transformer_resblocks_3,10,The ground
1547,visual_transformer_resblocks_3,11,Circular objects
1548,visual_transformer_resblocks_3,12,Words
1549,visual_transformer_resblocks_3,13,The ground
1550,visual_transformer_resblocks_3,14,Black and white colored objects
1551,visual_transformer_resblocks_3,15,Black and white objects
1552,visual_transformer_resblocks_3,16,The ground
1553,visual_transformer_resblocks_3,17,Black and white colored objects
1554,visual_transformer_resblocks_3,18,Words and letters
1555,visual_transformer_resblocks_3,19,Circular objects
1556,visual_transformer_resblocks_3,20,Blue skies
1557,visual_transformer_resblocks_3,21,Circular objects
1558,visual_transformer_resblocks_3,22,Faces of things
1559,visual_transformer_resblocks_3,23,Circular objects
1560,visual_transformer_resblocks_3,24,Brown colored objects
1561,visual_transformer_resblocks_3,25,Black and white colored objects
1562,visual_transformer_resblocks_3,26,Black and white colored objects
1563,visual_transformer_resblocks_3,27,Circular objects
1564,visual_transformer_resblocks_3,28,Vertical lines
1565,visual_transformer_resblocks_3,29,Brown colored objects
1566,visual_transformer_resblocks_3,30,Black and white colored objects
1567,visual_transformer_resblocks_3,31,Faces
1568,visual_transformer_resblocks_3,32,Dogs and people
1569,visual_transformer_resblocks_3,33,Water
1570,visual_transformer_resblocks_3,34,Words and signs
1571,visual_transformer_resblocks_3,35,Written text
1572,visual_transformer_resblocks_3,36,Black and white colored objects
1573,visual_transformer_resblocks_3,37,Black and white colored objects
1574,visual_transformer_resblocks_3,38,Circular objects
1575,visual_transformer_resblocks_3,39,Faces
1576,visual_transformer_resblocks_3,40,The ground
1577,visual_transformer_resblocks_3,41,Red and white colored objects
1578,visual_transformer_resblocks_3,42,Circular objects
1579,visual_transformer_resblocks_3,43,The sky or walls
1580,visual_transformer_resblocks_3,44,Signs
1581,visual_transformer_resblocks_3,45,The area above a object
1582,visual_transformer_resblocks_3,46,Circular shaped objects
1583,visual_transformer_resblocks_3,47,The outline of the object
1584,visual_transformer_resblocks_3,48,Circular objects
1585,visual_transformer_resblocks_3,49,Black and white colored objects
1586,visual_transformer_resblocks_3,50,Words
1587,visual_transformer_resblocks_3,51,Blue skies and white shirts
1588,visual_transformer_resblocks_3,52,Red and white colored objects
1589,visual_transformer_resblocks_3,53,Faces
1590,visual_transformer_resblocks_3,54,Grass
1591,visual_transformer_resblocks_3,55,Stripes
1592,visual_transformer_resblocks_3,56,The ground
1593,visual_transformer_resblocks_3,57,Black and white colored objects
1594,visual_transformer_resblocks_3,58,Circular objects
1595,visual_transformer_resblocks_3,59,Words
1596,visual_transformer_resblocks_3,60,The top of a object
1597,visual_transformer_resblocks_3,61,White backgrounds
1598,visual_transformer_resblocks_3,62,Circular objects
1599,visual_transformer_resblocks_3,63,Black and white colored objects
1600,visual_transformer_resblocks_3,64,Circular objects
1601,visual_transformer_resblocks_3,65,Faces of things
1602,visual_transformer_resblocks_3,66,Red and white objects
1603,visual_transformer_resblocks_3,67,Black and white colored objects
1604,visual_transformer_resblocks_3,68,The corners of objects
1605,visual_transformer_resblocks_3,69,Black and white colored objects
1606,visual_transformer_resblocks_3,70,Sign boards with text in it
1607,visual_transformer_resblocks_3,71,The left side of the object
1608,visual_transformer_resblocks_3,72,Round objects
1609,visual_transformer_resblocks_3,73,"Person, animal"
1610,visual_transformer_resblocks_3,74,Circular objects
1611,visual_transformer_resblocks_3,75,Diagonal lines
1612,visual_transformer_resblocks_3,76,Faces of human beings
1613,visual_transformer_resblocks_3,77,Black and white colored objects
1614,visual_transformer_resblocks_3,78,"The sky, walls, and walls"
1615,visual_transformer_resblocks_3,79,Written text
1616,visual_transformer_resblocks_3,80,Orange and yellow objects
1617,visual_transformer_resblocks_3,81,Edges
1618,visual_transformer_resblocks_3,82,Faces
1619,visual_transformer_resblocks_3,83,Circular objects
1620,visual_transformer_resblocks_3,84,Circular objects
1621,visual_transformer_resblocks_3,85,The ground
1622,visual_transformer_resblocks_3,86,Green colored objects
1623,visual_transformer_resblocks_3,87,Circular objects
1624,visual_transformer_resblocks_3,88,Words
1625,visual_transformer_resblocks_3,89,Faces of human beings
1626,visual_transformer_resblocks_3,90,Red and white colored objects
1627,visual_transformer_resblocks_3,91,Green colored objects
1628,visual_transformer_resblocks_3,92,The ground
1629,visual_transformer_resblocks_3,93,Faces
1630,visual_transformer_resblocks_3,94,Circular objects
1631,visual_transformer_resblocks_3,95,Black and white colored objects
1632,visual_transformer_resblocks_3,96,Faces of human beings
1633,visual_transformer_resblocks_3,97,Electronics
1634,visual_transformer_resblocks_3,98,Circular objects
1635,visual_transformer_resblocks_3,99,Faces of human beings
1636,visual_transformer_resblocks_3,100,Faces of things
1637,visual_transformer_resblocks_3,101,The left side of the object
1638,visual_transformer_resblocks_3,102,Circular objects
1639,visual_transformer_resblocks_3,103,People and the sky
1640,visual_transformer_resblocks_3,104,Circular objects
